,name,type,x,y,geometry
59,Anicura,veterinary,4.7437317,51.6237668,POINT (4.7437317 51.6237668)
60,Samen Beter,doctors,5.3277658,51.6933324,POINT (5.3277658 51.6933324)
61,Dierenartsenpraktijk Heesterakker,veterinary,5.5008077,51.4826867,POINT (5.5008077 51.4826867)
62,Tandartspraktijk Brandebeemd,dentist,4.7421226,51.6066479,POINT (4.7421226 51.6066479)
63,Dierenkliniek Den Heuvel,veterinary,5.3611911,51.5060043,POINT (5.3611911 51.5060043)
64,Henneman van Hees orthodontisten,dentist,4.8094812,51.5732240,POINT (4.8094812 51.573224)
65,CDC Tandzorg,dentist,5.3927988,51.4871499,POINT (5.3927988 51.4871499)
66,Dansys Huidkliniek,clinic,5.3087758,51.6918829,POINT (5.3087758 51.6918829)
67,De Tandenbleker,dentist,5.3074026,51.6887713,POINT (5.3074026 51.6887713)
68,Tandarts Verzijden,dentist,5.3063290,51.6858394,POINT (5.306329 51.6858394)
69,Huisartsenpraktijk Best,doctors,5.4010665,51.5054716,POINT (5.4010665 51.5054716)
70,Omnident,dentist,4.7504626,51.5940527,POINT (4.7504626 51.5940527)
71,G.P. Vonk Tandarts,dentist,4.7762492,51.5719934,POINT (4.7762492 51.5719934)
72,Derma Clinics,clinic,5.2973735,51.6901869,POINT (5.2973735 51.6901869)
73,Dierenkliniek Poolseweg,veterinary,4.7921710,51.5785813,POINT (4.792171 51.5785813)
74,Tandartspraktijk Rolf Hugo Jansens,dentist,4.7913625,51.5726455,POINT (4.7913625 51.5726455)
75,Bij Volle Maan,clinic,5.2977590,51.6929622,POINT (5.297759 51.6929622)
76,Visus Oogklinierk,clinic,5.2974323,51.6906021,POINT (5.2974323 51.6906021)
77,Huisartsenpraktijk Teteringen,doctors,4.8185693,51.6108363,POINT (4.8185693 51.6108363)
78,Medisch Centrum Aalsterweg,doctors,5.4851457,51.4214988,POINT (5.4851457 51.4214988)
79,Huisartsenpraktijk St. Lidwina,doctors,5.5026967,51.4258046,POINT (5.5026967 51.4258046)
80,Huisartsenteam De Welborg,doctors,4.6671824,51.4745698,POINT (4.6671824 51.4745698)
81,Tandarts Verhaegen,dentist,5.3614937,51.7059320,POINT (5.3614937 51.705932)
82,Polikliniek Jeroen Bosch Ziekenhuis,hospital,5.3703338,51.7136447,POINT (5.3703338 51.7136447)
83,Tandartspraktijk Acht,dentist,5.4272834,51.4784744,POINT (5.4272834 51.4784744)
84,Van der Horst tandartsen,dentist,4.6479078,51.5815417,POINT (4.6479078 51.5815417)
85,Dierenkliniek Etten-Leur,veterinary,4.6641718,51.5873941,POINT (4.6641718 51.5873941)
86,Gezondheidscentrum San Salvator,doctors,5.3043522,51.7058131,POINT (5.3043522 51.7058131)
87,Al Dente,dentist,5.4819303,51.4331928,POINT (5.4819303 51.4331928)
88,Gezondheidscentrum Plus,doctors,5.4826647,51.4326898,POINT (5.4826647 51.4326898)
89,Centrum Tandzorg 's-Hertogenbosch,dentist,5.3162183,51.7099057,POINT (5.3162183 51.7099057)
90,Gezondheidscentrum Noord,doctors,5.3128419,51.7123609,POINT (5.3128419 51.7123609)
91,Bergman Clinics,clinic,5.2954931,51.7148703,POINT (5.2954931 51.7148703)
92,Huisartsenpraktijk Rijkevoort,doctors,5.8853201,51.6570164,POINT (5.8853201 51.6570164)
93,Maasziekenhuis Pantein,hospital,5.9403546,51.6635586,POINT (5.9403546 51.6635586)
94,Huisartsenpraktijk Urlings,doctors,5.9355229,51.6963441,POINT (5.9355229 51.6963441)
95,Tandartspraktijk Oeffelt,dentist,5.9356422,51.6964494,POINT (5.9356422 51.6964494)
96,Mond en Tand,dentist,5.4830919,51.4332151,POINT (5.4830919 51.4332151)
97,Hoed Praktijk Berlicum,doctors,5.4099537,51.6712087,POINT (5.4099537 51.6712087)
98,Tandartspraktijk Otten,dentist,5.4947153,51.4390866,POINT (5.4947153 51.4390866)
99,,dentist,4.5872768,51.5810400,POINT (4.5872768 51.58104)
100,Tandarts van Wieringen,dentist,5.4775574,51.4316206,POINT (5.4775574 51.4316206)
101,Tandartsenpraktijk E. Sanders & A. Wilmont,dentist,5.5202654,51.4466835,POINT (5.5202654 51.4466835)
102,Gezondheidscentrum Tongelre,clinic,5.5141831,51.4472661,POINT (5.5141831 51.4472661)
103,Dierenkliniek Tongelre,veterinary,5.5151532,51.4471058,POINT (5.5151532 51.4471058)
104,De Hartog Mondzorg,dentist,5.3046364,51.6447655,POINT (5.3046364 51.6447655)
105,Fick & Lobach,dentist,5.2987643,51.6451710,POINT (5.2987643 51.645171)
106,Gezondheidscentrum van Son,clinic,5.2886900,51.6401643,POINT (5.28869 51.6401643)
107,Felix-Schollaart,doctors,5.2887017,51.6400905,POINT (5.2887017 51.6400905)
108,Huisartsenpraktijk Baarle Nassau,doctors,4.9286052,51.4445510,POINT (4.9286052 51.444551)
109,Handenkliniek Eindhoven,clinic,5.4706556,51.4579594,POINT (5.4706556 51.4579594)
110,Huisarts Dronkers,doctors,4.6017658,51.5365873,POINT (4.6017658 51.5365873)
111,De Raadt,dentist,5.3234024,51.5908700,POINT (5.3234024 51.59087)
112,Tandartsenpraktijk Boschweg,dentist,5.4267693,51.6239205,POINT (5.4267693 51.6239205)
113,Huisartsenpraktijk Caljé,doctors,5.4311050,51.6213597,POINT (5.431105 51.6213597)
114,Huisartsenpraktijk Smits en Roefs,doctors,5.4311959,51.6213859,POINT (5.4311959 51.6213859)
115,Tandartspraktijk De Steeg,dentist,5.4361553,51.6228047,POINT (5.4361553 51.6228047)
116,Tandartsenpraktijk Schuttelaar & Goffree,dentist,5.4366318,51.6227326,POINT (5.4366318 51.6227326)
117,Tandarts Traa,dentist,5.4438302,51.6168058,POINT (5.4438302 51.6168058)
118,Tandartsenpraktijk Bakx en Bolk,dentist,5.4432667,51.6164825,POINT (5.4432667 51.6164825)
119,Dierenartsenpraktijk Sint Oedenrode,veterinary,5.4605722,51.5768962,POINT (5.4605722 51.5768962)
120,Tandheelkundig Centrum Son en Breugel,dentist,5.4954080,51.5151803,POINT (5.495408 51.5151803)
121,Huisartsenpraktijk van Osch en van Kempen,doctors,5.4512199,51.5583543,POINT (5.4512199 51.5583543)
122,Tandzorg De Rooij,dentist,5.4594758,51.5687807,POINT (5.4594758 51.5687807)
123,Huisartsenpraktijk Rijckehoef,doctors,5.4601872,51.5689333,POINT (5.4601872 51.5689333)
124,Huisartsenpraktijk de Dommel,doctors,5.4578886,51.5651503,POINT (5.4578886 51.5651503)
125,Huisartsenpraktijk Dhr. M. Vermeulen,doctors,5.4579994,51.5651140,POINT (5.4579994 51.565114)
126,Huisartsenpraktijk Mw. A. van Uden,doctors,5.4581085,51.5650761,POINT (5.4581085 51.5650761)
127,Huisartsenpraktijk Rijnlaan,doctors,5.4837238,51.5217073,POINT (5.4837238 51.5217073)
128,Tandartsenpraktijk Dinther,dentist,5.4793937,51.6531362,POINT (5.4793937 51.6531362)
129,Dierenkliniek Heeswijk-Dinther,veterinary,5.4939699,51.6433407,POINT (5.4939699 51.6433407)
130,Huisartsenpraktijk Heilaren,doctors,5.4763069,51.6541470,POINT (5.4763069 51.654147)
131,Gezondheidscentrum Heilaren,clinic,5.4764434,51.6542786,POINT (5.4764434 51.6542786)
132,Gezondheidscentrum Ceres,doctors,5.5101671,51.7325511,POINT (5.5101671 51.7325511)
133,,doctors,4.5142941,51.6110064,POINT (4.5142941 51.6110064)
134,Huisartsenpraktijk Versteeg & Koenders,doctors,5.5467016,51.6197431,POINT (5.5467016 51.6197431)
135,Toxopeus | Van der Velden Tandartsen,dentist,5.5356465,51.6148610,POINT (5.5356465 51.614861)
136,EviDent Mondzorg Veghel,dentist,5.5474381,51.6203849,POINT (5.5474381 51.6203849)
137,Tandheelkundig Centrum Veghel,dentist,5.5390701,51.6175003,POINT (5.5390701 51.6175003)
138,huisartsenpraktijk Mikolajczyk,doctors,4.3151594,51.5825225,POINT (4.3151594 51.5825225)
139,Huisartsenpraktijk De Bunders,doctors,5.5576893,51.6252856,POINT (5.5576893 51.6252856)
140,Huisartsenpraktijk Het Ven,doctors,5.5590127,51.6327228,POINT (5.5590127 51.6327228)
141,Huisartsenpraktijk Erp,doctors,5.6039904,51.6029108,POINT (5.6039904 51.6029108)
142,Dierenkliniek Erp,veterinary,5.6153036,51.6022421,POINT (5.6153036 51.6022421)
143,Tandartsenpraktijk Erp,dentist,5.6057262,51.6006694,POINT (5.6057262 51.6006694)
144,Tandartspraktijk van Laak Erp,dentist,5.6066702,51.6018811,POINT (5.6066702 51.6018811)
145,Dierenartsenpraktijk Den Driesprong,veterinary,5.1685968,51.3626163,POINT (5.1685968 51.3626163)
146,Gezondheidscentrum Reusel-Zuid 'de Beemden',doctors,5.1607818,51.3539635,POINT (5.1607818 51.3539635)
147,Tandartspraktijk C.G.M. Rutten,dentist,5.1611471,51.3603566,POINT (5.1611471 51.3603566)
148,Huisartsenpraktijk Sanders & Hendriks,doctors,5.1710500,51.3678210,POINT (5.17105 51.367821)
149,Huisartsenpraktijk Schutsboom,doctors,5.1710195,51.3678593,POINT (5.1710195 51.3678593)
150,Tandartspraktijk Reusel,dentist,5.1682009,51.3625342,POINT (5.1682009 51.3625342)
151,,dentist,4.4113715,51.5704027,POINT (4.4113715 51.5704027)
152,Tandartspraktijk Ton Aarden Holding BV,dentist,4.4967408,51.5427092,POINT (4.4967408 51.5427092)
153,Mondhygiënepraktijk C.C.A. Mol,dentist,4.4733609,51.5326473,POINT (4.4733609 51.5326473)
154,Mondhygiënepraktijk Paro,dentist,4.4760400,51.5433138,POINT (4.47604 51.5433138)
155,Huisartsenpraktijk Schaepmanlaan,doctors,4.4699964,51.5352895,POINT (4.4699964 51.5352895)
156,Tandartsenpraktijk Dijkcentrum,dentist,4.4904534,51.5267877,POINT (4.4904534 51.5267877)
157,Huisartsenpraktijk de Dijken en Agapova,doctors,4.4922869,51.5276892,POINT (4.4922869 51.5276892)
158,Orthodontistenpraktijk dr. R.E.G. Jonkman,dentist,4.4900831,51.5185822,POINT (4.4900831 51.5185822)
159,Dierenhospitaal Visdonk,veterinary,4.4846069,51.5168814,POINT (4.4846069 51.5168814)
160,Tandartspraktijk M. Ribic,dentist,4.4622644,51.5348703,POINT (4.4622644 51.5348703)
161,Huisartsenpraktijk C.J.A.M Geijer & V.Bhagwanbali,doctors,4.4863387,51.5242335,POINT (4.4863387 51.5242335)
162,Tandartspraktijk J.C. Bod,dentist,4.4629776,51.5406408,POINT (4.4629776 51.5406408)
163,Huisartsenpraktijk Westrand,doctors,4.4433114,51.5360837,POINT (4.4433114 51.5360837)
164,,dentist,4.4657227,51.5353823,POINT (4.4657227 51.5353823)
165,Huisartsenpraktijk Burgerhout,doctors,4.4639861,51.5304200,POINT (4.4639861 51.53042)
166,Huisartsenpraktijk Kroevenpoort,doctors,4.4539999,51.5255427,POINT (4.4539999 51.5255427)
167,Tandartsen Centrum Tolberg,dentist,4.4381338,51.5128006,POINT (4.4381338 51.5128006)
168,Huisartspraktijk Buijsen,doctors,4.4757123,51.5442244,POINT (4.4757123 51.5442244)
169,Tandartspraktijk De Weihoek,dentist,4.4373809,51.5216718,POINT (4.4373809 51.5216718)
170,Tandartspraktijk Videnti,dentist,4.4645125,51.5231004,POINT (4.4645125 51.5231004)
171,Huisartsenpraktijk Zwelef,doctors,4.4757222,51.5444492,POINT (4.4757222 51.5444492)
172,Huisartspraktijk Vriends,doctors,4.4626203,51.5200499,POINT (4.4626203 51.5200499)
173,Huisartsenpraktijk A. van Osta,doctors,4.4487388,51.5237713,POINT (4.4487388 51.5237713)
174,Huisartsenpraktijk Tolberg,doctors,4.4378856,51.5131616,POINT (4.4378856 51.5131616)
175,,dentist,4.4585682,51.5223754,POINT (4.4585682 51.5223754)
176,Tandartsenpraktijk Stroek,dentist,4.4535829,51.5228690,POINT (4.4535829 51.522869)
177,Hagen Orthodontist,dentist,4.4703204,51.5411261,POINT (4.4703204 51.5411261)
178,Huisartspraktijk P.H.A.M. Holtzer,doctors,4.4283725,51.5174747,POINT (4.4283725 51.5174747)
179,Brekelmans Tandartsenpraktijk,dentist,4.4278009,51.5166552,POINT (4.4278009 51.5166552)
180,Praktijk Kennedylaan,doctors,4.4570422,51.5221100,POINT (4.4570422 51.52211)
181,Tandartspraktijk Bovens,dentist,4.4562917,51.5351392,POINT (4.4562917 51.5351392)
182,Tandprothetische Praktijk N. Jooren,dentist,4.4535435,51.5117904,POINT (4.4535435 51.5117904)
183,Huisartspraktijk G.J.G.J..Dermaux,doctors,4.4435786,51.5347357,POINT (4.4435786 51.5347357)
184,Mondhygiënistenpraktijk Prinsensingel,dentist,4.4600565,51.5319171,POINT (4.4600565 51.5319171)
185,Tandartsenpraktijk Videnti,dentist,4.4576848,51.5224789,POINT (4.4576848 51.5224789)
186,Dierenartsen Midden Brabant,veterinary,5.1681709,51.4781360,POINT (5.1681709 51.478136)
187,Bravis Ziekenhuis - locatie Bergen op Zoom,hospital,4.3146655,51.4866813,POINT (4.3146655 51.4866813)
188,Huisartsenpraktijk Beumer,doctors,5.3792182,51.5047695,POINT (5.3792182 51.5047695)
189,Tanders,dentist,4.2851642,51.5357422,POINT (4.2851642 51.5357422)
190,Dierenkliniek ’t Spoor,veterinary,5.2008960,51.5822542,POINT (5.200896 51.5822542)
191,Mondzorgcentrum Oisterwijk,dentist,5.1818569,51.5743379,POINT (5.1818569 51.5743379)
192,Huisarts J.C. Vermuë,doctors,5.1816009,51.5740353,POINT (5.1816009 51.5740353)
193,Huisartsenpraktijk van Elsen,doctors,5.1817729,51.5740785,POINT (5.1817729 51.5740785)
194,Huisartsenpraktijk de Thouars,doctors,5.1816350,51.5741341,POINT (5.181635 51.5741341)
195,ETZ Poli Oisterwijk,clinic,5.1813281,51.5734157,POINT (5.1813281 51.5734157)
196,Huisartsenpraktijk van Dijk,doctors,5.1811665,51.5735265,POINT (5.1811665 51.5735265)
197,Janssen Kliniek,clinic,5.1811868,51.5733271,POINT (5.1811868 51.5733271)
198,Van der Tas en Van Dooren,dentist,5.1855724,51.5760536,POINT (5.1855724 51.5760536)
199,"Chiropractie, nek en rugcentrum",doctors,5.1922922,51.5794528,POINT (5.1922922 51.5794528)
200,Hopmans,dentist,4.3926871,51.5186770,POINT (4.3926871 51.518677)
201,Dokter Vrijdag,doctors,4.3873420,51.5198805,POINT (4.387342 51.5198805)
202,Dokter van de Kar,doctors,4.3927613,51.5250208,POINT (4.3927613 51.5250208)
203,Huisartspraktijk Verstijnen,doctors,5.2274212,51.3685822,POINT (5.2274212 51.3685822)
204,Orthodontiepraktijk Tandarts C.M. Stassen-Holden,dentist,5.2218819,51.3677692,POINT (5.2218819 51.3677692)
205,Huisartsenpraktijk Willem van Oranje,doctors,5.2149985,51.3689591,POINT (5.2149985 51.3689591)
206,Tandartspraktijk R.A.C.J. Duyvelaar,dentist,5.2202795,51.3750079,POINT (5.2202795 51.3750079)
207,huisartsenpraktijk & vaccinatieadvies- centrum Wasmann,doctors,5.2224784,51.3689839,POINT (5.2224784 51.3689839)
208,Tandartspraktijk C.C. Brands,dentist,5.2231959,51.3683892,POINT (5.2231959 51.3683892)
209,Dierenkliniek Bladel,veterinary,5.2241880,51.3684945,POINT (5.224188 51.3684945)
210,Tandheelkundig Centrum Bladel,dentist,5.2198608,51.3672983,POINT (5.2198608 51.3672983)
211,Huisartsenpraktijk De Kuil,doctors,5.2606840,51.3707708,POINT (5.260684 51.3707708)
212,Tandartspraktijk Smits,dentist,5.2461247,51.3716222,POINT (5.2461247 51.3716222)
213,Huisartenpraktijk Vessem,doctors,5.2890018,51.4174305,POINT (5.2890018 51.4174305)
214,AniCura Dierenkliniek Eersel,veterinary,5.3081540,51.3619334,POINT (5.308154 51.3619334)
215,Huisartsenpraktijk Vlaslant,doctors,5.4547596,51.3538296,POINT (5.4547596 51.3538296)
216,Tandartsenpraktijk Panis & Santema,dentist,5.4299231,51.3542984,POINT (5.4299231 51.3542984)
217,Kempenhaeghe,clinic,5.5945102,51.3635956,POINT (5.5945102 51.3635956)
218,Team Geest,dentist,4.3304343,51.4265176,POINT (4.3304343 51.4265176)
219,M.J.G.P.Surminski en R.M.V.Teixeira,dentist,4.3253979,51.4226070,POINT (4.3253979 51.422607)
220,Tandprothetische praktijk Luc Gillemot,dentist,4.3236995,51.4241696,POINT (4.3236995 51.4241696)
221,Dierenkliniek Hoogerheide,veterinary,4.3312938,51.4172391,POINT (4.3312938 51.4172391)
222,Huisartsenpraktijk Groenewegen en van Kuik,doctors,4.3239390,51.4293244,POINT (4.323939 51.4293244)
223,Huisartsenpraktijk J.C.S.P. van Hootegem,doctors,4.3242174,51.4293815,POINT (4.3242174 51.4293815)
224,Medisch Centrum Hoogerheide:,clinic,4.3243838,51.4292680,POINT (4.3243838 51.429268)
225,Tandartsenpraktijk Galileo,dentist,5.3892553,51.4128302,POINT (5.3892553 51.4128302)
226,5504mondzorg,dentist,5.4117703,51.4100750,POINT (5.4117703 51.410075)
227,Kliniek voor Dieren 't Heike,veterinary,5.3940126,51.4234937,POINT (5.3940126 51.4234937)
228,Huisartsenpraktijk Vossenbergselaan,doctors,5.0301820,51.6606870,POINT (5.030182 51.660687)
229,Tandheelkundig Centrum Goirle,dentist,5.0684243,51.5219012,POINT (5.0684243 51.5219012)
230,Huisartsenpraktijk van Kerkhoven en van de Ven,doctors,5.6136056,51.3135022,POINT (5.6136056 51.3135022)
231,Naaijkens & Maes,dentist,5.1407326,51.5865580,POINT (5.1407326 51.586558)
232,AniCura,veterinary,5.1294189,51.5808363,POINT (5.1294189 51.5808363)
233,Vroegh & Yoe,dentist,4.9716033,51.5734870,POINT (4.9716033 51.573487)
234,Samenwerkende Tandartsen,dentist,5.0069512,51.5792145,POINT (5.0069512 51.5792145)
235,Dierenkliniek De Reeshof,veterinary,5.0068615,51.5790494,POINT (5.0068615 51.5790494)
236,Tandartsenteam De Besterd,dentist,5.0810577,51.5740348,POINT (5.0810577 51.5740348)
237,Huisartsenpraktijk Dokters & Co,doctors,4.7544571,51.6409789,POINT (4.7544571 51.6409789)
238,Instituut Verbeeten Tilburg,clinic,5.0569670,51.5778079,POINT (5.056967 51.5778079)
239,Dierenkliniek Stokhasselt,veterinary,5.0842575,51.5869114,POINT (5.0842575 51.5869114)
240,Dierenkliniek Oud Noord,veterinary,5.0872550,51.5676426,POINT (5.087255 51.5676426)
241,Medisch Centrum Oud Noord,doctors,5.0858043,51.5640235,POINT (5.0858043 51.5640235)
242,Wilborts,dentist,4.9986174,51.5869751,POINT (4.9986174 51.5869751)
243,Huisartsenpraktijk Tuindorp,clinic,4.9985939,51.5864337,POINT (4.9985939 51.5864337)
244,Fam,doctors,5.0875704,51.5486852,POINT (5.0875704 51.5486852)
245,Dierenkliniek Oerle,veterinary,5.0770927,51.5472708,POINT (5.0770927 51.5472708)
246,Tandprothetische Praktijk Baak,dentist,5.0886933,51.5481470,POINT (5.0886933 51.548147)
247,Ackdentoh Tandtec,dentist,4.8641791,51.6583289,POINT (4.8641791 51.6583289)
248,Huisartsenpraktijk De Besterd,doctors,4.8672445,51.6375486,POINT (4.8672445 51.6375486)
249,Huisartsenpraktijk Vrachelen,doctors,4.8361503,51.6511734,POINT (4.8361503 51.6511734)
250,Huisartsenpraktijk Jongsma & Nouwens,doctors,4.8594019,51.6372157,POINT (4.8594019 51.6372157)
251,,veterinary,4.8716939,51.6320598,POINT (4.8716939 51.6320598)
252,Hans Berger kliniek Epileptologie,hospital,4.8717802,51.6483637,POINT (4.8717802 51.6483637)
253,Tandartspraktijk Hanken,dentist,4.8643747,51.6578342,POINT (4.8643747 51.6578342)
254,,dentist,5.7534160,51.4134966,POINT (5.753416 51.4134966)
255,Tandartspraktijk D. den Toom,dentist,4.9171877,51.5938955,POINT (4.9171877 51.5938955)
256,Tandplaats,dentist,5.8643267,51.7345598,POINT (5.8643267 51.7345598)
257,Mondzorg Centrum Cuijk,dentist,5.8809455,51.7302563,POINT (5.8809455 51.7302563)
258,Huisartsenpraktijk Markt,doctors,5.8822256,51.7260568,POINT (5.8822256 51.7260568)
259,Tandarts Borger,dentist,5.8809512,51.7268047,POINT (5.8809512 51.7268047)
260,GGD-testlocatie Cuijk,doctors,5.8878719,51.7227092,POINT (5.8878719 51.7227092)
261,Huisartsenpraktijk Stationsstraat,doctors,5.8759428,51.7281111,POINT (5.8759428 51.7281111)
262,Samenwerkende Tandartsen Cuijk,dentist,5.8787517,51.7279395,POINT (5.8787517 51.7279395)
263,De Zorgzame Tandarts Cuijk,dentist,5.8752408,51.7274399,POINT (5.8752408 51.7274399)
264,Tandarts aan de Maas,dentist,5.8750487,51.7270721,POINT (5.8750487 51.7270721)
265,Tandart,dentist,5.8611427,51.6907000,POINT (5.8611427 51.6907)
266,Huisartsenpraktijk Haps,doctors,5.8619106,51.6872654,POINT (5.8619106 51.6872654)
267,Huisartsenpraktijk Boekel,doctors,5.6743412,51.6037271,POINT (5.6743412 51.6037271)
268,Tandartsenpraktijk Kerkstraat,dentist,5.6735915,51.6037019,POINT (5.6735915 51.6037019)
269,Tandartsenpraktijk Boekel,dentist,5.6835163,51.5999255,POINT (5.6835163 51.5999255)
270,Huisartsenpraktijk De GrooteWielen,doctors,5.3647871,51.7352778,POINT (5.3647871 51.7352778)
271,Huisartsenpraktijk Op 't Zand,doctors,5.8775270,51.6259934,POINT (5.877527 51.6259934)
272,Huisartsenpraktijk van Beijsterveldt,doctors,4.8640534,51.5906767,POINT (4.8640534 51.5906767)
273,Verwijspraktijk voor tandheelkunde,dentist,4.8712635,51.6291856,POINT (4.8712635 51.6291856)
274,Dierenarts Johan,veterinary,5.5423119,51.4178252,POINT (5.5423119 51.4178252)
275,St. Anna Ziekenhuis,hospital,5.5585586,51.4198514,POINT (5.5585586 51.4198514)
276,De Tandarts Geldrop,dentist,5.5466825,51.4236087,POINT (5.5466825 51.4236087)
